ring_id,datetime_trunc,year,reporting_type,dt,time,layer_1_vout,layer_1_concentration,layer_1_setpoint,layer_2_vout,layer_2_concentration,layer_2_setpoint,wind_speed,wind_direction,sector,O3_on,leaf_wetness,file_source,number_of_records,datetime,Range_flag,evaluator,replacement_value,explanation
0,9/10/2019 19:53,2019,M,9/10/2019,19:53:53,0,1084,600,0,0,0,0,80,6,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_091019.csv,1433,9/10/2019 19:53,layer_1_concentration,YF,1084,real high values at night
0,9/10/2019 19:54,2019,M,9/10/2019,19:54:53,0,1027,600,0,0,0,0,77,6,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_091019.csv,1433,9/10/2019 19:54,layer_1_concentration,YF,1027,real high values at night
0,9/10/2019 19:55,2019,M,9/10/2019,19:55:53,0,1078,600,0,0,0,0,77,6,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_091019.csv,1433,9/10/2019 19:55,layer_1_concentration,YF,1078,real high values at night
0,9/10/2019 19:56,2019,M,9/10/2019,19:56:53,0,1095,600,0,0,0,0,73,6,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_091019.csv,1433,9/10/2019 19:56,layer_1_concentration,YF,1095,real high values at night
0,9/10/2019 19:57,2019,M,9/10/2019,19:57:53,0,1112,600,0,0,0,0,72,6,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_091019.csv,1433,9/10/2019 19:57,layer_1_concentration,YF,1112,real high values at night
0,9/10/2019 19:58,2019,M,9/10/2019,19:58:53,0,1052,600,0,0,0,0,73,6,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_091019.csv,1433,9/10/2019 19:58,layer_1_concentration,YF,1052,real high values at night
0,9/10/2019 19:59,2019,M,9/10/2019,19:59:53,0,1248,600,0,0,0,0,73,6,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_091019.csv,1433,9/10/2019 19:59,layer_1_concentration,YF,1248,real high values at night
0,9/10/2019 20:00,2019,M,9/10/2019,20:00:53,0,1259,600,0,0,0,0,72,6,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_091019.csv,1433,9/10/2019 20:00,layer_1_concentration,YF,1259,real high values at night
0,9/10/2019 20:01,2019,M,9/10/2019,20:01:53,0,1281,600,0,0,0,0,92,6,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_091019.csv,1433,9/10/2019 20:01,layer_1_concentration,YF,1281,real high values at night
0,9/10/2019 20:02,2019,M,9/10/2019,20:02:53,0,1214,600,0,0,0,0,110,6,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_091019.csv,1433,9/10/2019 20:02,layer_1_concentration,YF,1214,real high values at night
0,9/10/2019 20:03,2019,M,9/10/2019,20:03:53,0,1239,600,0,0,0,0,125,6,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_091019.csv,1433,9/10/2019 20:03,layer_1_concentration,YF,1239,real high values at night
0,9/10/2019 20:04,2019,M,9/10/2019,20:04:53,0,1221,600,0,0,0,0,135,6,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_091019.csv,1433,9/10/2019 20:04,layer_1_concentration,YF,1221,real high values at night
0,9/10/2019 20:05,2019,M,9/10/2019,20:05:53,0,1257,600,0,0,0,0,143,6,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_091019.csv,1433,9/10/2019 20:05,layer_1_concentration,YF,1257,real high values at night
0,9/10/2019 20:06,2019,M,9/10/2019,20:06:53,0,1268,600,0,0,0,0,143,6,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_091019.csv,1433,9/10/2019 20:06,layer_1_concentration,YF,1268,real high values at night
0,9/10/2019 20:07,2019,M,9/10/2019,20:07:53,0,1182,600,0,0,0,0,143,6,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_091019.csv,1433,9/10/2019 20:07,layer_1_concentration,YF,1182,real high values at night
0,9/10/2019 20:08,2019,M,9/10/2019,20:08:53,0,1147,600,0,0,0,0,144,6,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_091019.csv,1433,9/10/2019 20:08,layer_1_concentration,YF,1147,real high values at night
0,9/10/2019 20:09,2019,M,9/10/2019,20:09:53,0,1318,600,0,0,0,0,144,6,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_091019.csv,1433,9/10/2019 20:09,layer_1_concentration,YF,1318,real high values at night
0,9/10/2019 20:10,2019,M,9/10/2019,20:10:53,0,1328,600,0,0,0,0,144,6,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_091019.csv,1433,9/10/2019 20:10,layer_1_concentration,YF,1328,real high values at night
0,9/10/2019 20:11,2019,M,9/10/2019,20:11:53,0,1331,600,0,0,0,0,144,6,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_091019.csv,1433,9/10/2019 20:11,layer_1_concentration,YF,1331,real high values at night
0,9/10/2019 20:12,2019,M,9/10/2019,20:12:53,0,1242,600,0,0,0,0,144,6,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_091019.csv,1433,9/10/2019 20:12,layer_1_concentration,YF,1242,real high values at night
0,9/10/2019 20:13,2019,M,9/10/2019,20:13:53,0,1185,600,0,0,0,0,160,6,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_091019.csv,1433,9/10/2019 20:13,layer_1_concentration,YF,1185,real high values at night
0,9/10/2019 20:14,2019,M,9/10/2019,20:14:53,0,1214,600,0,0,0,0,162,6,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_091019.csv,1433,9/10/2019 20:14,layer_1_concentration,YF,1214,real high values at night
0,9/10/2019 20:15,2019,M,9/10/2019,20:15:53,0,1220,600,0,0,0,0,164,6,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_091019.csv,1433,9/10/2019 20:15,layer_1_concentration,YF,1220,real high values at night
0,9/10/2019 20:16,2019,M,9/10/2019,20:16:53,0,1239,600,0,0,0,0,164,6,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_091019.csv,1433,9/10/2019 20:16,layer_1_concentration,YF,1239,real high values at night
0,9/10/2019 20:17,2019,M,9/10/2019,20:17:53,0,1220,600,0,0,0,0,174,6,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_091019.csv,1433,9/10/2019 20:17,layer_1_concentration,YF,1220,real high values at night
0,9/10/2019 20:18,2019,M,9/10/2019,20:18:53,0,1202,600,0,0,0,0,174,6,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_091019.csv,1433,9/10/2019 20:18,layer_1_concentration,YF,1202,real high values at night
0,9/10/2019 20:19,2019,M,9/10/2019,20:19:53,0,1181,600,0,0,0,0,204,6,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_091019.csv,1433,9/10/2019 20:19,layer_1_concentration,YF,1181,real high values at night
0,9/10/2019 20:20,2019,M,9/10/2019,20:20:53,0,1061,600,0,0,0,0,190,6,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_091019.csv,1433,9/10/2019 20:20,layer_1_concentration,YF,1061,real high values at night
0,9/10/2019 20:21,2019,M,9/10/2019,20:21:53,0,1101,600,0,0,0,0,191,6,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_091019.csv,1433,9/10/2019 20:21,layer_1_concentration,YF,1101,real high values at night
0,9/10/2019 20:22,2019,M,9/10/2019,20:22:53,0,1174,600,0,0,0,0,191,6,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_091019.csv,1433,9/10/2019 20:22,layer_1_concentration,YF,1174,real high values at night
0,9/10/2019 20:23,2019,M,9/10/2019,20:23:53,0,1227,600,0,0,0,0,190,6,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_091019.csv,1433,9/10/2019 20:23,layer_1_concentration,YF,1227,real high values at night
0,9/10/2019 20:24,2019,M,9/10/2019,20:24:53,0,1239,600,0,0,0,0,183,6,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_091019.csv,1433,9/10/2019 20:24,layer_1_concentration,YF,1239,real high values at night
0,9/10/2019 20:25,2019,M,9/10/2019,20:25:53,0,1286,600,0,0,0,0,174,6,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_091019.csv,1433,9/10/2019 20:25,layer_1_concentration,YF,1286,real high values at night
0,9/10/2019 20:26,2019,M,9/10/2019,20:26:53,0,1281,600,0,0,0,0,164,6,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_091019.csv,1433,9/10/2019 20:26,layer_1_concentration,YF,1281,real high values at night
0,9/10/2019 20:27,2019,M,9/10/2019,20:27:53,0,1295,600,0,0,0,0,164,6,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_091019.csv,1433,9/10/2019 20:27,layer_1_concentration,YF,1295,real high values at night
0,9/10/2019 20:28,2019,M,9/10/2019,20:28:53,0,1361,600,0,0,0,0.3,162,6,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_091019.csv,1433,9/10/2019 20:28,layer_1_concentration,YF,1361,real high values at night
0,9/10/2019 20:29,2019,M,9/10/2019,20:29:53,0,1363,600,0,0,0,0.2,171,6,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_091019.csv,1433,9/10/2019 20:29,layer_1_concentration,YF,1363,real high values at night
0,9/10/2019 20:30,2019,M,9/10/2019,20:30:53,0,1331,600,0,0,0,0,178,6,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_091019.csv,1433,9/10/2019 20:30,layer_1_concentration,YF,1331,real high values at night
0,9/10/2019 20:31,2019,M,9/10/2019,20:31:53,0,1271,600,0,0,0,0,188,6,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_091019.csv,1433,9/10/2019 20:31,layer_1_concentration,YF,1271,real high values at night
0,9/10/2019 20:32,2019,M,9/10/2019,20:32:53,0,1229,600,0,0,0,0,200,6,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_091019.csv,1433,9/10/2019 20:32,layer_1_concentration,YF,1229,real high values at night
0,9/10/2019 20:33,2019,M,9/10/2019,20:33:53,0,1215,600,0,0,0,0,213,6,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_091019.csv,1433,9/10/2019 20:33,layer_1_concentration,YF,1215,real high values at night
0,9/10/2019 20:34,2019,M,9/10/2019,20:34:53,0,1156,600,0,0,0,0,218,6,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_091019.csv,1433,9/10/2019 20:34,layer_1_concentration,YF,1156,real high values at night
0,9/10/2019 20:35,2019,M,9/10/2019,20:35:53,0,1263,600,0,0,0,0,223,6,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_091019.csv,1433,9/10/2019 20:35,layer_1_concentration,YF,1263,real high values at night
0,9/10/2019 20:36,2019,M,9/10/2019,20:36:53,0,1311,600,0,0,0,0.3,219,6,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_091019.csv,1433,9/10/2019 20:36,layer_1_concentration,YF,1311,real high values at night
0,9/10/2019 20:37,2019,M,9/10/2019,20:37:53,0,1360,600,0,0,0,0.4,217,6,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_091019.csv,1433,9/10/2019 20:37,layer_1_concentration,YF,1360,real high values at night
0,9/10/2019 20:38,2019,M,9/10/2019,20:38:53,0,1367,600,0,0,0,0.4,211,6,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_091019.csv,1433,9/10/2019 20:38,layer_1_concentration,YF,1367,real high values at night
0,9/10/2019 20:39,2019,M,9/10/2019,20:39:53,0,1340,600,0,0,0,0.6,197,6,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_091019.csv,1433,9/10/2019 20:39,layer_1_concentration,YF,1340,real high values at night
0,9/10/2019 20:40,2019,M,9/10/2019,20:40:53,0,1289,600,0,0,0,0.8,200,6,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_091019.csv,1433,9/10/2019 20:40,layer_1_concentration,YF,1289,real high values at night
0,9/10/2019 20:41,2019,M,9/10/2019,20:41:53,0,1273,600,0,0,0,0.8,200,6,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_091019.csv,1433,9/10/2019 20:41,layer_1_concentration,YF,1273,real high values at night
0,9/10/2019 20:42,2019,M,9/10/2019,20:42:53,0,1130,600,0,0,0,0.8,200,6,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_091019.csv,1433,9/10/2019 20:42,layer_1_concentration,YF,1130,real high values at night
0,9/10/2019 20:43,2019,M,9/10/2019,20:43:53,0,1180,600,0,0,0,0.8,202,6,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_091019.csv,1433,9/10/2019 20:43,layer_1_concentration,YF,1180,real high values at night
0,9/10/2019 20:44,2019,M,9/10/2019,20:44:53,0,1111,600,0,0,0,0.6,205,6,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_091019.csv,1433,9/10/2019 20:44,layer_1_concentration,YF,1111,real high values at night
0,9/10/2019 20:45,2019,M,9/10/2019,20:45:53,0,1089,600,0,0,0,0.5,209,6,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_091019.csv,1433,9/10/2019 20:45,layer_1_concentration,YF,1089,real high values at night
0,9/10/2019 20:46,2019,M,9/10/2019,20:46:53,0,1066,600,0,0,0,0.3,213,6,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_091019.csv,1433,9/10/2019 20:46,layer_1_concentration,YF,1066,real high values at night
0,9/10/2019 20:47,2019,M,9/10/2019,20:47:53,0,1031,600,0,0,0,0.3,213,6,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_091019.csv,1433,9/10/2019 20:47,layer_1_concentration,YF,1031,real high values at night
0,9/10/2019 20:48,2019,M,9/10/2019,20:48:53,0,1053,600,0,0,0,0.3,207,6,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_091019.csv,1433,9/10/2019 20:48,layer_1_concentration,YF,1053,real high values at night
0,9/10/2019 20:49,2019,M,9/10/2019,20:49:53,0,1159,600,0,0,0,0.1,204,6,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_091019.csv,1433,9/10/2019 20:49,layer_1_concentration,YF,1159,real high values at night
0,9/10/2019 20:50,2019,M,9/10/2019,20:50:53,0,1178,600,0,0,0,0,204,6,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_091019.csv,1433,9/10/2019 20:50,layer_1_concentration,YF,1178,real high values at night
0,9/10/2019 20:51,2019,M,9/10/2019,20:51:53,0,1144,600,0,0,0,0,204,6,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_091019.csv,1433,9/10/2019 20:51,layer_1_concentration,YF,1144,real high values at night
0,9/10/2019 20:52,2019,M,9/10/2019,20:52:53,0,1075,600,0,0,0,0,204,6,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_091019.csv,1433,9/10/2019 20:52,layer_1_concentration,YF,1075,real high values at night
0,9/10/2019 20:53,2019,M,9/10/2019,20:53:53,0,1043,600,0,0,0,0,199,6,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_091019.csv,1433,9/10/2019 20:53,layer_1_concentration,YF,1043,real high values at night
0,9/10/2019 20:54,2019,M,9/10/2019,20:54:53,0,1113,600,0,0,0,0,199,6,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_091019.csv,1433,9/10/2019 20:54,layer_1_concentration,YF,1113,real high values at night
0,9/10/2019 20:55,2019,M,9/10/2019,20:55:53,0,1159,600,0,0,0,0,190,6,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_091019.csv,1433,9/10/2019 20:55,layer_1_concentration,YF,1159,real high values at night
0,9/10/2019 20:56,2019,M,9/10/2019,20:56:53,0,1088,600,0,0,0,0,189,6,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_091019.csv,1433,9/10/2019 20:56,layer_1_concentration,YF,1088,real high values at night
0,9/10/2019 20:57,2019,M,9/10/2019,20:57:53,0,1140,600,0,0,0,0,190,6,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_091019.csv,1433,9/10/2019 20:57,layer_1_concentration,YF,1140,real high values at night
0,9/10/2019 20:58,2019,M,9/10/2019,20:58:53,0,1166,600,0,0,0,0,177,6,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_091019.csv,1433,9/10/2019 20:58,layer_1_concentration,YF,1166,real high values at night
0,9/10/2019 20:59,2019,M,9/10/2019,20:59:53,0,1101,600,0,0,0,0,167,6,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_091019.csv,1433,9/10/2019 20:59,layer_1_concentration,YF,1101,real high values at night
0,9/10/2019 21:00,2019,M,9/10/2019,21:00:53,0,1219,600,0,0,0,0,160,6,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_091019.csv,1433,9/10/2019 21:00,layer_1_concentration,YF,1219,real high values at night
0,9/10/2019 21:01,2019,M,9/10/2019,21:01:53,0,1194,600,0,0,0,0.6,169,6,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_091019.csv,1433,9/10/2019 21:01,layer_1_concentration,YF,1194,real high values at night
0,9/10/2019 21:02,2019,M,9/10/2019,21:02:53,0,1254,600,0,0,0,1.1,167,6,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_091019.csv,1433,9/10/2019 21:02,layer_1_concentration,YF,1254,real high values at night
0,9/10/2019 21:03,2019,M,9/10/2019,21:03:53,0,1093,600,0,0,0,1.5,155,6,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_091019.csv,1433,9/10/2019 21:03,layer_1_concentration,YF,1093,real high values at night
0,9/10/2019 21:50,2019,M,9/10/2019,21:50:53,0,1028,600,0,0,0,0,128,6,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_091019.csv,1433,9/10/2019 21:50,layer_1_concentration,YF,1028,real high values at night
0,9/10/2019 21:51,2019,M,9/10/2019,21:51:53,0,1147,600,0,0,0,0.2,124,6,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_091019.csv,1433,9/10/2019 21:51,layer_1_concentration,YF,1147,real high values at night
0,9/10/2019 21:52,2019,M,9/10/2019,21:52:53,0,1104,600,0,0,0,0.3,125,6,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_091019.csv,1433,9/10/2019 21:52,layer_1_concentration,YF,1104,real high values at night
0,9/10/2019 21:53,2019,M,9/10/2019,21:53:53,0,1013,600,0,0,0,0.4,125,6,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_091019.csv,1433,9/10/2019 21:53,layer_1_concentration,YF,1013,real high values at night
0,9/10/2019 22:14,2019,M,9/10/2019,22:14:53,0,1018,600,0,0,0,0.7,192,6,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_091019.csv,1433,9/10/2019 22:14,layer_1_concentration,YF,1018,real high values at night
0,9/10/2019 22:15,2019,M,9/10/2019,22:15:53,0,1003,600,0,0,0,0.7,192,6,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_091019.csv,1433,9/10/2019 22:15,layer_1_concentration,YF,1003,real high values at night
0,9/10/2019 23:27,2019,M,9/10/2019,23:27:53,0,1022,600,0,0,0,0,172,6,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_091019.csv,1433,9/10/2019 23:27,layer_1_concentration,YF,1022,real high values at night
0,9/10/2019 23:28,2019,M,9/10/2019,23:28:53,0,1015,600,0,0,0,0.3,165,6,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_091019.csv,1433,9/10/2019 23:28,layer_1_concentration,YF,1015,real high values at night
0,9/10/2019 23:29,2019,M,9/10/2019,23:29:53,0,1038,600,0,0,0,0.4,161,6,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_091019.csv,1433,9/10/2019 23:29,layer_1_concentration,YF,1038,real high values at night
0,9/10/2019 23:30,2019,M,9/10/2019,23:30:53,0,1054,600,0,0,0,0.5,158,6,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_091019.csv,1433,9/10/2019 23:30,layer_1_concentration,YF,1054,real high values at night
0,9/10/2019 23:31,2019,M,9/10/2019,23:31:53,0,1043,600,0,0,0,0.7,150,6,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_091019.csv,1433,9/10/2019 23:31,layer_1_concentration,YF,1043,real high values at night
0,9/11/2019 0:17,2019,M,9/11/2019,0:17:53,0,1010,600,0,0,0,0,135,6,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_091119.csv,1439,9/11/2019 0:17,layer_1_concentration,YF,1010,real high values at night
0,9/11/2019 0:18,2019,M,9/11/2019,0:18:53,0,1246,600,0,0,0,0,136,6,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_091119.csv,1439,9/11/2019 0:18,layer_1_concentration,YF,1246,real high values at night
0,9/11/2019 0:19,2019,M,9/11/2019,0:19:53,0,1148,600,0,0,0,0,126,6,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_091119.csv,1439,9/11/2019 0:19,layer_1_concentration,YF,1148,real high values at night
0,9/12/2019 0:19,2019,M,9/12/2019,0:19:56,0,1001,600,0,0,0,0.5,177,6,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_091219.csv,1041,9/12/2019 0:19,layer_1_concentration,YF,1001,real high values at night
0,9/12/2019 0:20,2019,M,9/12/2019,0:20:56,0,1001,600,0,0,0,0.6,172,6,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_091219.csv,1041,9/12/2019 0:20,layer_1_concentration,YF,1001,real high values at night
0,9/12/2019 0:25,2019,M,9/12/2019,0:25:56,0,1008,600,0,0,0,0.5,185,6,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_091219.csv,1041,9/12/2019 0:25,layer_1_concentration,YF,1008,real high values at night
0,9/12/2019 0:26,2019,M,9/12/2019,0:26:56,0,1019,600,0,0,0,0.4,189,6,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_091219.csv,1041,9/12/2019 0:26,layer_1_concentration,YF,1019,real high values at night
0,9/12/2019 2:40,2019,M,9/12/2019,2:40:56,0,1022,600,0,0,0,0,106,6,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_091219.csv,1041,9/12/2019 2:40,layer_1_concentration,YF,1022,real high values at night
0,9/12/2019 3:33,2019,M,9/12/2019,3:33:56,0,1066,600,0,0,0,0,164,6,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_091219.csv,1041,9/12/2019 3:33,layer_1_concentration,YF,1066,real high values at night
0,9/12/2019 3:47,2019,M,9/12/2019,3:47:56,0,1006,600,0,0,0,0,97,6,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_091219.csv,1041,9/12/2019 3:47,layer_1_concentration,YF,1006,real high values at night
0,9/12/2019 3:57,2019,M,9/12/2019,3:57:56,0,1020,600,0,0,0,0,87,6,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_091219.csv,1041,9/12/2019 3:57,layer_1_concentration,YF,1020,real high values at night
0,9/12/2019 3:58,2019,M,9/12/2019,3:58:56,0,1030,600,0,0,0,0,91,6,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_091219.csv,1041,9/12/2019 3:58,layer_1_concentration,YF,1030,real high values at night
0,9/12/2019 3:59,2019,M,9/12/2019,3:59:56,0,1049,600,0,0,0,0,106,6,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_091219.csv,1041,9/12/2019 3:59,layer_1_concentration,YF,1049,real high values at night
0,9/12/2019 4:00,2019,M,9/12/2019,4:00:56,0,1049,600,0,0,0,0,107,6,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_091219.csv,1041,9/12/2019 4:00,layer_1_concentration,YF,1049,real high values at night
0,9/12/2019 4:01,2019,M,9/12/2019,4:01:56,0,1036,600,0,0,0,0,136,6,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_091219.csv,1041,9/12/2019 4:01,layer_1_concentration,YF,1036,real high values at night
0,9/12/2019 4:02,2019,M,9/12/2019,4:02:56,0,1035,600,0,0,0,0,137,6,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_091219.csv,1041,9/12/2019 4:02,layer_1_concentration,YF,1035,real high values at night
0,9/12/2019 4:03,2019,M,9/12/2019,4:03:56,0,1040,600,0,0,0,0,172,6,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_091219.csv,1041,9/12/2019 4:03,layer_1_concentration,YF,1040,real high values at night
